reserve_id,chain_id,protocol_type,asset_address,asset_symbol,asset_decimals,total_supply_shares,total_borrow_shares,interest_accumulator,reserve_factor,irm_id,product,supply_cap,borrow_cap,max_liquidation_discount,liquidation_cooloff_time
0xf4Be316983b70B5fF8dc8C0DDd62156EF2DCa454,1,euler_v2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,8,0.0,0.0,1.000877663578894,0.0,0x6098DEAEB73A1C26626e4a3B87495BD3d6AdA8b3,frontier-bedrock,inf,inf,0.15,1
0xf6066FAFd24880879448867CFD683337146F4335,1,euler_v2,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,cbBTC,8,0.0,0.0,1.0,0.0,0xE892BDc0960f218e2E0afd3b0b662216417b2178,tulipa-tac,1500.0,1400.0,0.15,1
0xf7047BD0D25ce04AE09D9F03ad37835f8B7315Cb,1,euler_v2,0xBA1EDF4A4C7eB8Cb0DaE0594326179f9c7D909D2,PT-xUSD-18DEC2025,6,0.0,0.0,1.0,0.125,,,0.0,0.0,0.1,1
0xf8973F8cA6623D55ba6D9c3FEB6a83Ad2d96d9d5,1,euler_v2,0xC3c7E5E277d31CD24a3Ac4cC9af3B6770F30eA33,PT-stcUSD-29JAN2026,18,348474.0943297502,0.0,1.0,0.0,,euler-yield,5000000.0,inf,0.15,1
0xf8C84D6A51Cf24c9AC79ABcE2823255FFA871145,1,euler_v2,0x9b5528528656DBC094765E2abB79F293c21191B9,mHYPER,18,4942084.454325893,3048241.593287901,1.000578407674847,0.0,0x2F9E82B49b542736216DA531EBAC2b6B32f43060,frontier-mhyper,inf,inf,0.15,1
0xf8d0275649dfbEe659315B70dD8f7Aa275C91012,1,euler_v2,0xDCD0f5ab30856F28385F641580Bbd85f88349124,alUSD,18,0.0,0.0,1.0,0.0,,,inf,inf,0.05,1
0xf9a23b059858CdD0e3ED0DDE89864BB82B88aa19,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.2945198685251238,0.0,1.0251732969536256,0.0,0x1b1e8fa7039c9da49A2672A1E2664FB1648aC6F9,apostro-lido-ecosystem,inf,inf,0.1,1
0xfB7E8A3BbB8EB242Ce46EAC2a9E8E77F2d423667,1,euler_v2,0xcf62F905562626CfcDD2261162a51fd02Fc9c5b6,sfrxUSD,18,4331.15076494325,0.0,1.0,0.0,,euler-yield,15000000.0,inf,0.15,1
0xfBeb099A1437aeD9d0725f2D306BAA0DC6acA327,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0,0.0,1.0,0.1,0xa04CE30E78ed5F2B158a957F66E91AE97332962b,,inf,inf,0.1,1
0xfC67343ac17B158deb69de67Ba8A2eD7C47F0C74,1,euler_v2,0x56072C95FAA701256059aa122697B133aDEd9279,SKY,18,0.0,0.0,1.0,0.1,0xa04CE30E78ed5F2B158a957F66E91AE97332962b,,inf,inf,0.13,1
0xfF03690aD397cB49b64963d193B275B394793C9a,1,euler_v2,0xAE5099C39f023C91d3dd55244CAFB36225B0850E,PT-sUSDE-24OCT2024,18,2.6365253853312507,0.0,1.0,0.0,,,inf,inf,0.0,0
0xfa68974D007D755697Cc4D4E1e4057034EA666df,1,euler_v2,0xC58D044404d8B14e953C115E67823784dEA53d8F,jrUSDe,18,1160.353676883725,0.0,1.0,0.0,,frontier-strata,inf,inf,0.15,1
0xfaCaD9D934F17930d28b93F3C84a13BFAc73347C,1,euler_v2,0x0d86883FAf4FfD7aEb116390af37746F45b6f378,USD3,18,239.5092990738112,0.0,1.0,0.0,0xabF28324f0092eCC5834A9cB2895EBeDBc5AccD0,,250000.0,inf,0.1,1
0xfc6600B186d5B8B2fe59667Efc0A479a7AC3f1B4,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,1.0,0.0,1.0015036780843325,0.0,0x3367C860aDBc90A0686C7C7865156Eb8D928D194,alterscope-lrt,inf,100000.0,0.13,1
0xfc6f3A2Badb53973F69449Da690Cfef84dc4a359,1,euler_v2,0x7C1156E515aA1A2E851674120074968C905aAF37,lvlUSD,18,0.0,0.0,1.0087838988037263,0.0,0x66d56E8Acad6a8fb6914753317cD3277D458E540,frontier-level,inf,inf,0.15,1
0xffe871d5E03c318fE81E8f01b6E9C85047F8e87a,1,euler_v2,0x7751E2F4b8ae93EF6B79d86419d42FE3295A4559,wUSDL,18,0.0,0.0,1.0038188536962085,0.0,0x3d91b35281f4f99324EDA9Beb55365646B0c962d,,5000000.0,0.0,0.15,1
