asset,shock,mode,family,level,tvl_initial,tvl_final,total_liquidations,total_liquidated_value_usd,final_bad_debt_usd,liquidation_efficiency
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.4,Agent,ltv_targeted,+0.15,85463981.18337181,85463981.18337181,24,9260627.61100592,43416.68786309444,6.761150405230497
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.375,Agent,ltv_targeted,+0.15,86760296.2247694,86760296.2247694,21,9365924.598298471,33667.23676230607,7.3152575434994
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.35,Agent,ltv_targeted,+0.15,88029309.85816522,88029309.85816522,21,9518937.687195988,23457.25264355345,8.42832961201306
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.325,Agent,ltv_targeted,+0.15,89323705.98605971,89323705.98605971,18,9666840.510906585,12929.19979819654,11.434042163582093
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.3,Agent,ltv_targeted,+0.15,90788325.12040104,90788325.12040104,13,9664682.10458213,2193.531126271729,44.408386018688404
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.275,Agent,ltv_targeted,+0.15,92118071.5613976,92118071.5613976,12,9808808.414641965,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.25,Agent,ltv_targeted,+0.15,102661930.13751654,102661930.13751654,10,756583.2190382942,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.225,Agent,ltv_targeted,+0.15,104187494.9038022,104187494.9038022,6,742605.9938531384,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.2,Agent,ltv_targeted,+0.15,105714635.64795628,105714635.64795628,6,747006.9513847302,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.175,Agent,ltv_targeted,+0.15,107261753.36709616,107261753.36709616,4,751385.0945157446,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.15,Agent,ltv_targeted,+0.15,109578868.8116789,109578868.8116789,2,5718.243317250243,1.429471785428552,9.64015268895745
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.125,Agent,ltv_targeted,+0.15,111175538.68886088,111175538.68886088,1,450.0050104054393,3.974037878477005,3.3158225563494264
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.1,Agent,ltv_targeted,+0.15,112786886.8955745,112786886.8955745,1,457.5655042260405,6.550856878453402,2.2297172956685074
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.075,Agent,ltv_targeted,+0.15,114418189.16746798,114418189.16746798,1,465.1889816469497,9.16009756784763,1.7517439832206998
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.05,Agent,ltv_targeted,+0.15,116069444.62902811,116069444.62902811,2,473.7507957029952,11.801920163196813,1.4835084302918367
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.025,Agent,ltv_targeted,+0.15,117740655.00605747,117740655.00605747,2,481.5249916420001,14.47647685164931,1.3111717987452125
0x8236a87084f8b84306f72007f36f2618a5634494,-0.4,Agent,ltv_targeted,+0.15,68170323.38630012,68170323.38630012,80,4435449.601805046,1296408.782218993,0.4118358261901667
0x8236a87084f8b84306f72007f36f2618a5634494,-0.375,Agent,ltv_targeted,+0.15,70683076.57437144,70683076.57437144,77,4405550.033188724,1092584.9351444473,0.49691210669188635
0x8236a87084f8b84306f72007f36f2618a5634494,-0.35,Agent,ltv_targeted,+0.15,73098233.05234882,73098233.05234882,73,4553080.228132047,884475.2668165118,0.5772170279889036
0x8236a87084f8b84306f72007f36f2618a5634494,-0.325,Agent,ltv_targeted,+0.15,76079915.51030742,76079915.51030742,70,4193684.8081623404,692312.4656327616,0.6389027230362193
0x8236a87084f8b84306f72007f36f2618a5634494,-0.3,Agent,ltv_targeted,+0.15,79177877.44691598,79177877.44691598,55,3803493.263652538,490213.54255146947,0.7485670427940226
0x8236a87084f8b84306f72007f36f2618a5634494,-0.275,Agent,ltv_targeted,+0.15,82180706.82768619,82180706.82768619,50,3526518.6136769457,345577.5129866593,0.927615566114521
0x8236a87084f8b84306f72007f36f2618a5634494,-0.25,Agent,ltv_targeted,+0.15,85854049.96712576,85854049.96712576,42,2648138.112054351,207380.80861187424,1.1813398112268523
0x8236a87084f8b84306f72007f36f2618a5634494,-0.225,Agent,ltv_targeted,+0.15,88966826.1306178,88966826.1306178,32,2404755.134523378,70300.78830533804,2.6636727413542056
0x8236a87084f8b84306f72007f36f2618a5634494,-0.2,Agent,ltv_targeted,+0.15,91860056.09155445,91860056.09155445,26,2370769.9557054723,18916.40405349049,6.463387189341299
0x8236a87084f8b84306f72007f36f2618a5634494,-0.175,Agent,ltv_targeted,+0.15,95920736.90301855,95920736.90301855,21,1206660.7254187842,5752.452955310761,6.090598769151075
0x8236a87084f8b84306f72007f36f2618a5634494,-0.15,Agent,ltv_targeted,+0.15,99247770.18532415,99247770.18532415,16,841560.4515678121,2774.306792259469,6.3449758339101106
0x8236a87084f8b84306f72007f36f2618a5634494,-0.125,Agent,ltv_targeted,+0.15,102967095.8434572,102967095.8434572,12,159225.43545904613,285.75927191033935,13.661669329194355
0x8236a87084f8b84306f72007f36f2618a5634494,-0.1,Agent,ltv_targeted,+0.15,106218531.83396839,106218531.83396839,6,18124.53093607293,0.0,1.0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.075,Agent,ltv_targeted,+0.15,109405094.2418722,109405094.2418722,3,17158.681960873095,0.0,1.0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.05,Agent,ltv_targeted,+0.15,112682942.08536154,112682942.08536154,1,450.653067215478,3.976545304471994,3.3181135905783825
0x8236a87084f8b84306f72007f36f2618a5634494,-0.025,Agent,ltv_targeted,+0.15,116019607.04029292,116019607.04029292,2,470.21756827182185,10.480466223611746,1.6015995699958714
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.4,Agent,ltv_targeted,+0.15,111350807.2892921,111350807.2892921,3,805.6822123363179,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.375,Agent,ltv_targeted,+0.15,111842776.18700212,111842776.18700212,2,785.7482177067486,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.35,Agent,ltv_targeted,+0.15,112336465.88640669,112336465.88640669,2,791.0925530746517,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.325,Agent,ltv_targeted,+0.15,112831901.64713275,112831901.64713275,2,796.4555914779746,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.3,Agent,ltv_targeted,+0.15,113329083.46918027,113329083.46918027,2,801.8373329167172,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.275,Agent,ltv_targeted,+0.15,113828363.45515499,113828363.45515499,1,455.13517169770716,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.25,Agent,ltv_targeted,+0.15,114329038.26082389,114329038.26082389,1,459.693340786566,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.225,Agent,ltv_targeted,+0.15,114831458.27240352,114831458.27240352,2,465.12562365550343,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.2,Agent,ltv_targeted,+0.15,115335625.190457,115335625.190457,2,469.7314572408223,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.175,Agent,ltv_targeted,+0.15,115841538.20913781,115841538.20913781,2,472.82887816416286,1.4878098087369263,8.423087799881499
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.15,Agent,ltv_targeted,+0.15,116349197.31709664,116349197.31709664,2,475.17343768345484,3.7192275297982347,3.6768710821355057
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.125,Agent,ltv_targeted,+0.15,116858602.49583952,116858602.49583952,2,477.52378541915584,5.95409747196461,2.488170950991783
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.1,Agent,ltv_targeted,+0.15,117369753.74525863,117369753.74525863,2,479.8799213712657,8.192527542091549,1.947034919830655
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.075,Agent,ltv_targeted,+0.15,117882651.06524873,117882651.06524873,2,482.24184553978444,10.434622882007547,1.6372608764344152
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.05,Agent,ltv_targeted,+0.15,118397294.45570742,118397294.45570742,2,484.6095579247118,12.680485956492943,1.4363883760593892
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.025,Agent,ltv_targeted,+0.15,118913683.91653478,118913683.91653478,2,486.9830585260482,14.930216637918504,1.2954229683630203
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.4,Agent,ltv_targeted,+0.15,83033240.9880551,83033240.9880551,54,10732403.96276455,150320.3054811155,3.1463156197981683
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.375,Agent,ltv_targeted,+0.15,84274301.70630686,84274301.70630686,52,10993988.787674254,94806.13197927999,4.329181930359772
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.35,Agent,ltv_targeted,+0.15,85577845.81932437,85577845.81932437,47,11184301.668865787,67765.99762186625,5.0775397072886355
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.325,Agent,ltv_targeted,+0.15,86984626.7508792,86984626.7508792,44,11286081.45700107,45707.62797543446,6.015274375107726
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.3,Agent,ltv_targeted,+0.15,88602120.73743829,88602120.73743829,40,11195865.75043994,24617.18821304125,8.44164218575271
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.275,Agent,ltv_targeted,+0.15,89919282.75556386,89919282.75556386,38,11413887.3391285,15306.91182650245,9.363289819183805
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.25,Agent,ltv_targeted,+0.15,91392030.8336962,91392030.8336962,32,11489624.826043606,12380.167398605337,6.199090093319362
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.225,Agent,ltv_targeted,+0.15,102746272.96424894,102746272.96424894,24,1702231.5505667175,10775.623134311845,3.2312222081077357
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.2,Agent,ltv_targeted,+0.15,104536287.2561371,104536287.2561371,14,1498850.4306699624,9072.252146446404,2.6440396589704402
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.175,Agent,ltv_targeted,+0.15,106114375.44620942,106114375.44620942,13,1527176.68378815,7273.100151470305,2.0361185246200884
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.15,Agent,ltv_targeted,+0.15,108839982.43381323,108839982.43381323,8,427769.9135627705,5373.664160500699,1.1696931001548554
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.125,Agent,ltv_targeted,+0.15,110849326.94245534,110849326.94245534,3,64413.06294391001,3372.277716723625,1.135696614465347
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.1,Agent,ltv_targeted,+0.15,112513281.31302817,112513281.31302817,2,66236.23615544647,1266.4957038364446,2.3029278396473356
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.075,Agent,ltv_targeted,+0.15,114196507.46022287,114196507.46022287,3,67633.83662800353,0.0,1.0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.05,Agent,ltv_targeted,+0.15,115900298.71109286,115900298.71109286,3,66885.32791346402,0.0,1.0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.025,Agent,ltv_targeted,+0.15,117689421.78382026,117689421.78382026,2,484.1377306702217,6.349802793855633,2.389912728547468
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.4,Agent,ltv_targeted,+0.15,53521857.497402035,53521857.497402035,102,3742510.070095962,2783176.092037471,0.17405937604152663
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.375,Agent,ltv_targeted,+0.15,51988793.55995525,51988793.55995525,106,7172543.242673623,2538378.5713149533,0.23623667767798257
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.35,Agent,ltv_targeted,+0.15,53205077.02172009,53205077.02172009,108,7981555.937865771,2821377.3384043835,0.33468039616835943
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.325,Agent,ltv_targeted,+0.15,55535801.67379706,55535801.67379706,97,8003987.868608264,2915531.7907647663,0.34611972321429557
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.3,Agent,ltv_targeted,+0.15,58101810.71990353,58101810.71990353,91,8804452.419888996,2634301.796956433,0.3885984801989315
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.275,Agent,ltv_targeted,+0.15,61623128.92528265,61623128.92528265,86,8862943.823904911,2330301.8278106246,0.46354074568158443
