asset,shock,family,level,d_liquidated_usd,d_bad_debt_usd,d_liqs
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.35,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.325,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.3,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.275,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.25,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.225,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.2,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.175,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.15,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.125,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.1,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.075,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.05,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.025,bonus,0.08,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.4,bonus,0.08,-7519.829006066546,-9756.685881606449,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.375,bonus,0.08,21.623730309307575,-8512.502555385174,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.35,bonus,0.08,-10.162686871364713,-7111.655975621667,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.325,bonus,0.08,-601.8454819656909,-4487.341917306869,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.3,bonus,0.08,-680.2044690549374,-2916.290307975385,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.275,bonus,0.08,0.0,-3004.627162846715,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.25,bonus,0.08,0.0,-3098.8872581915184,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.225,bonus,0.08,0.0,-2445.7415420759517,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.2,bonus,0.08,0.0,-1718.842380840888,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.175,bonus,0.08,0.0,-918.7343956338827,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.15,bonus,0.08,0.0,-40.470967560591816,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.125,bonus,0.08,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.1,bonus,0.08,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.075,bonus,0.08,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.05,bonus,0.08,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.025,bonus,0.08,0.0,0.0,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.4,bonus,0.08,-2505.580496422481,-191151.31799885025,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.375,bonus,0.08,-1955.072300539352,-197848.23205372924,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.35,bonus,0.08,3324.963724348694,-348125.6684917705,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.325,bonus,0.08,-10042.02130778227,-373797.27112481557,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.3,bonus,0.08,3792.1451346408576,-390029.5842364696,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.275,bonus,0.08,1557.3099546656013,-413014.00231151236,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.25,bonus,0.08,9516.967487834394,-414216.6943870988,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.225,bonus,0.08,5431.822382371873,-352896.5597852005,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.2,bonus,0.08,297.5391515865922,-232004.99820965563,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.175,bonus,0.08,-5420.685787592083,-130975.58179371257,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.15,bonus,0.08,-951.2186731621623,-65182.86449758161,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.125,bonus,0.08,-399.868116537109,-24321.408377794316,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.1,bonus,0.08,-182.3798338547349,-5136.164790924238,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.075,bonus,0.08,0.0,0.0,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.05,bonus,0.08,0.0,0.0,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.025,bonus,0.08,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.4,bonus,0.08,3903.849583350122,-182877.97523333388,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.375,bonus,0.08,-61.17481670342386,-160613.62077191728,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.35,bonus,0.08,-1741.96956125414,-108991.2045242482,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.325,bonus,0.08,-3991.5978873213753,-71667.76161108422,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.3,bonus,0.08,-2650.053676384967,-69712.17727349614,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.275,bonus,0.08,-2940.164683196228,-50454.94069301407,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.25,bonus,0.08,-505.43864801106974,-38545.43600780569,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.225,bonus,0.08,-5039.659339626785,-26736.652450468566,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.2,bonus,0.08,-204.5602258394938,-12075.229980146936,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.175,bonus,0.08,-532.9266033619642,-5168.146452092688,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.15,bonus,0.08,5.0901693009072915,-945.4508883669102,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.125,bonus,0.08,2.996694277477218,-548.5536194181469,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.1,bonus,0.08,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.075,bonus,0.08,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.05,bonus,0.08,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.025,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.4,bonus,0.08,0.10473094554618001,-12012.784563352296,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.375,bonus,0.08,0.0,-6801.3995293573535,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.35,bonus,0.08,0.0,-1452.964657840399,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.325,bonus,0.08,0.0,-8.514217671603546,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.3,bonus,0.08,0.0,-5.761122323514428,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.275,bonus,0.08,0.0,-2.8388813883648254,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.25,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.225,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.2,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.175,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.15,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.125,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.1,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.075,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.05,bonus,0.08,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.025,bonus,0.08,0.0,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.4,bonus,0.08,3590.74066452682,-179798.37959725107,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.375,bonus,0.08,344.38662935979664,-152631.66013957595,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.35,bonus,0.08,-890.5736497286707,-106550.13517914218,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.325,bonus,0.08,-2914.493560573086,-75064.27208111912,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.3,bonus,0.08,274.659263768699,-72687.7755671461,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.275,bonus,0.08,-3174.4388016480953,-54190.463671941834,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.25,bonus,0.08,-2749.5181775002275,-38298.084373678925,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.225,bonus,0.08,-2417.646520446753,-33524.67734517333,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.2,bonus,0.08,-528.9651284234133,-13108.543073701821,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.175,bonus,0.08,-163.3513916968368,-6437.757936892122,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.15,bonus,0.08,-110.28472778515425,-939.9788200213907,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.125,bonus,0.08,3.273006330971839,-613.0259944259251,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.1,bonus,0.08,-7.070538449468586,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.075,bonus,0.08,0.0,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.05,bonus,0.08,0.0,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.025,bonus,0.08,0.0,0.0,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.4,bonus,0.08,1259.617220401764,-176577.3293447314,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.375,bonus,0.08,336.26032548211515,-154197.04804846807,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.35,bonus,0.08,-724.6127054276876,-109028.76270758652,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.325,bonus,0.08,-3521.443899094127,-73054.51062625431,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.3,bonus,0.08,-2391.3089889199473,-70056.79233726463,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.275,bonus,0.08,-2898.420145584736,-54134.362300701614,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.25,bonus,0.08,-880.5045767966658,-38441.63517876864,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.225,bonus,0.08,-1627.5858644952532,-32397.04354608884,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.2,bonus,0.08,-216.2619887108449,-12790.377248577483,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.175,bonus,0.08,-227.2335321761202,-5977.0407142825325,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.15,bonus,0.08,-64.25442365428898,-944.0611503964321,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.125,bonus,0.08,3.040659755526576,-574.6787541619094,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.1,bonus,0.08,0.0,0.0,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.075,bonus,0.08,0.0,0.0,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.05,bonus,0.08,0.0,0.0,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.025,bonus,0.08,0.0,0.0,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.4,bonus,0.08,4363.90062172059,-173380.84025459609,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.375,bonus,0.08,131.2140461942181,-150405.3093096112,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.35,bonus,0.08,-1214.967869416345,-98925.66112110944,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.325,bonus,0.08,-4308.6760324770585,-70727.47222871351,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.3,bonus,0.08,-3159.0415641833097,-69088.2584632576,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.275,bonus,0.08,-3439.9900101188105,-50178.66731418055,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.25,bonus,0.08,-725.9623156038579,-38402.145118646586,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.225,bonus,0.08,-3596.0674961167388,-28892.723801064545,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.2,bonus,0.08,-232.55311346519738,-11963.072253402428,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.175,bonus,0.08,-405.75137282838114,-5223.85124734533,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.15,bonus,0.08,4.5975323129678145,-947.1578374380756,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.125,bonus,0.08,2.847082036489155,-532.5649061923639,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.1,bonus,0.08,0.0,0.0,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.075,bonus,0.08,0.0,0.0,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.05,bonus,0.08,0.0,0.0,0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.025,bonus,0.08,0.0,0.0,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.4,bonus,0.08,4542.924334554933,-181806.15691932756,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.375,bonus,0.08,-65.18681827932596,-163771.27326458087,0
